edge_id,source_entity_id,target_entity_id,relation_type,dependency_category,source_file,source_line,target_file,source_group_id,target_group_id,source_signature,target_signature,cross_file,observed_products,resolution_status
"D748","E13","E3","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",86,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D749","E13","E280","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",86,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D750","E13","E2","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",89,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D751","E13","E4","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",89,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D752","E13","E687","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",89,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D753","E13","E4","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",90,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D754","E13","E280","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",90,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D755","E13","E2","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",93,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D756","E13","E3","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",93,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D757","E13","E687","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",93,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D758","E13","E3","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",94,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D759","E13","E280","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",94,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D760","E13","E686","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",97,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D761","E13","E687","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",97,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D762","E13","E696","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",98,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D675","E13","E14","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",100,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D676","E14","E695","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",103,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D677","E14","E695","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",104,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D678","E14","E9","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",104,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D679","E14","E6","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",105,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D680","E14","E695","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",105,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D681","E14","E8","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",105,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D682","E14","E16","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",106,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D683","E14","E696","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",110,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D684","E14","E696","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",111,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D685","E14","E9","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",111,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D686","E14","E696","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",112,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D687","E14","E16","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",113,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D688","E14","E697","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",117,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D689","E14","E15","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",118,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D690","E14","E698","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",119,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D691","E14","E15","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",120,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D692","E15","E696","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",123,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D693","E16","E696","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",126,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1","E17","E66","EXTENDS","STRUCTURAL","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset10",14,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D2","E19","E20","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset10",21,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset10","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D3","E19","E99","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset10",30,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D26","E56","E29","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11",46,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D27","E56","E57","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11",48,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D28","E57","E30","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11",65,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D29","E57","E302","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11",70,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset27","G4","G7","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D30","E57","E31","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11",74,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D31","E57","E302","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11",75,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset27","G4","G7","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D32","E57","E31","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11",75,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D33","E57","E36","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11",78,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D34","E57","E37","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11",79,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D35","E57","E38","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11",80,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D36","E57","E39","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11",81,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D37","E57","E463","CONSTRUCTOR_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11",82,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset5","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D38","E57","E23","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11",82,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D39","E57","E29","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11",82,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D40","E57","E36","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11",82,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D41","E57","E37","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11",82,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D42","E57","E38","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11",82,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D43","E57","E39","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11",82,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
