relation_id,relation_type,source_entity_id,target_text,file,line,group_id,signature,resolution_status,failure_reason,observed_products
"R425","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",129,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R427","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",132,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R429","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",135,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R431","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",138,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R433","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",141,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R435","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",144,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R437","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",147,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R439","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",150,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R441","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",153,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R443","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",156,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R445","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",159,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R447","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",162,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R449","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",165,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R451","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",168,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R453","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",171,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R455","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",174,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R457","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",177,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R459","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",180,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R461","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",183,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R463","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",186,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R465","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",189,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R467","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",192,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R469","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",195,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R471","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",198,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R473","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",201,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R475","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",204,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R477","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",207,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R479","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",210,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R481","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",213,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R483","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",216,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R485","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",219,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R487","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",222,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R489","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",225,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R491","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",228,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R493","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",231,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R495","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",234,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R497","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",237,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R499","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",240,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R501","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",243,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R503","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",246,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R505","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",249,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R507","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",252,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R509","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",255,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R511","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",258,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R513","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",261,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R515","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",264,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R517","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",267,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R519","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",270,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R521","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",273,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R523","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",276,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R525","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",279,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R527","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",282,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R529","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",285,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R531","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",288,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R533","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",291,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R535","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",294,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R537","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",297,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R539","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",300,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R541","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",303,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R543","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",306,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R545","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",309,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R547","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",312,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R549","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",315,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R551","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",318,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R553","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",321,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R555","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",324,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R557","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",327,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R559","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",330,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R561","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",333,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R563","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",336,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R565","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",339,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R567","METHOD_CALL","E64","equals","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",342,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R571","METHOD_CALL","E64","println","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",346,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R573","METHOD_CALL","E64","get","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",348,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R578","METHOD_CALL","E65","getClassLoader","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",355,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R579","METHOD_CALL","E65","getImage","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",355,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R580","METHOD_CALL","E65","getResource","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",355,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R583","FIELD_REFERENCE","E65","SCALE_FAST","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",356,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R585","METHOD_CALL","E65","getScaledInstance","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",356,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R586","METHOD_CALL","E65","put","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",356,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R598","CONSTRUCTOR_CALL","E77","Random","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14",22,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R615","METHOD_CALL","E91","init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14",33,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R619","METHOD_CALL","E92","hashCode","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14",36,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R622","METHOD_CALL","E92","init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14",39,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R632","METHOD_CALL","E92","init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14",46,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R642","METHOD_CALL","E92","init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14",53,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R652","METHOD_CALL","E92","init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14",60,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
