block_id,group_id,signature,entity_id,entity_kind,qualified_name,entity_role,domain_score,variability_score,file,start_line,end_line,observed_product_set
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E85,FIELD,Tank$$TankWar.feindlich,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,27,27,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E86,FIELD,Tank$$TankWar.beschId,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,28,28,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E87,FIELD,Tank$$TankWar.elapsedTime,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,29,29,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E88,FIELD,Tank$$TankWar.flachHeitRichtung,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,30,30,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E89,FIELD,Tank$$TankWar.fahrRichtung,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,31,31,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E90,FIELD,Tank$$TankWar.tankRichtung,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,31,31,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E91,CONSTRUCTOR,Tank$$TankWar.Tank$$TankWar,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,32,34,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E92,METHOD,Tank$$TankWar.init,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,35,112,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E93,METHOD,Tank$$TankWar.malen,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,113,131,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E94,METHOD,Tank$$TankWar.tankMalen,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,132,136,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E95,METHOD,Tank$$TankWar.geschuetzTurm,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,137,157,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E96,METHOD,Tank$$TankWar.keyPressBehandeln,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,158,189,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E97,METHOD,Tank$$TankWar.keyReleaseBehandeln,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,190,209,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E98,METHOD,Tank$$TankWar.richtungErkennen,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,210,229,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E99,METHOD,Tank$$TankWar.feuern,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,230,235,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E100,METHOD,Tank$$TankWar.koordinateAktualisieren,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,236,366,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E101,METHOD,Tank$$TankWar.tankFeindKI,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,367,368,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E102,METHOD,Tank$$TankWar.beschaedigen,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,369,375,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E103,METHOD,Tank$$TankWar.explodieren,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,376,381,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E104,METHOD,Tank$$TankWar.toolBehandeln,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,382,383,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E105,CLASS,Menu,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,18,281,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E106,FIELD,Menu.options,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,19,19,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E107,FIELD,Menu.logoXK,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,20,20,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E108,FIELD,Menu.logoYK,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,20,20,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E109,FIELD,Menu.zeileAbstand,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,21,21,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E110,FIELD,Menu.maler,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,22,22,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E111,FIELD,Menu.logoimage,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,23,23,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E112,FIELD,Menu.style,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,24,24,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E113,FIELD,Menu.xStyle,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,25,25,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E114,FIELD,Menu.yStyle,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,25,25,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E115,FIELD,Menu.x_KoordinateImage,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,26,26,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E116,FIELD,Menu.y_KoordinateImage,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,26,26,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E117,FIELD,Menu.waehlbar,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,27,27,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E118,FIELD,Menu.fontSize,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,28,28,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E119,FIELD,Menu.font,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,29,29,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E120,CONSTRUCTOR,Menu.Menu,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,30,34,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E121,METHOD,Menu.addLogo,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,35,37,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E122,METHOD,Menu.setLogoKoordinate,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,38,41,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E123,METHOD,Menu.setKoordinateImage,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,42,45,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E124,METHOD,Menu.setZeileAbstand,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,46,48,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E125,METHOD,Menu.setStyle,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,49,69,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E126,METHOD,Menu.setWaehlbar,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,70,72,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E127,METHOD,Menu.setFontSize,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,73,75,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E128,METHOD,Menu.add,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,76,107,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E129,METHOD,Menu.add,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,108,139,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E130,METHOD,Menu.add,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,140,171,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E131,METHOD,Menu.KeyBehandeln,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,172,211,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E132,METHOD,Menu.erscheinen,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15,212,280,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16:IF:8-49,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E133,CLASS,InfoPanel,DOMAIN_SUPPORT,0.65,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16,14,49,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16:IF:8-49,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E134,FIELD,InfoPanel.maler,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16,15,15,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16:IF:8-49,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E135,FIELD,InfoPanel.behalter,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16,16,16,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16:IF:8-49,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E136,FIELD,InfoPanel.INFO_WIDTH,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16,17,17,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16:IF:8-49,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E137,CONSTRUCTOR,InfoPanel.InfoPanel,DOMAIN_SUPPORT,0.65,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16,18,24,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16:IF:8-49,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E138,METHOD,InfoPanel.paint,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16,25,48,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17:IF:8-36,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E139,CLASS,Option,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17,10,36,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17:IF:8-36,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E140,FIELD,Option.status,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17,11,11,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17:IF:8-36,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E141,FIELD,Option.str,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17,12,12,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17:IF:8-36,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E142,FIELD,Option.img,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17,13,13,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17:IF:8-36,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E143,FIELD,Option.img2,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17,13,13,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17:IF:8-36,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E144,FIELD,Option.prioritaet,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17,14,14,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17:IF:8-36,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E145,CONSTRUCTOR,Option.Option,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17,15,21,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17:IF:8-36,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E146,CONSTRUCTOR,Option.Option,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17,22,28,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17:IF:8-36,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E147,CONSTRUCTOR,Option.Option,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17,29,35,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:ELIF:11-12,G12,TankWar_P2,E149,INTERFACE,GameManager,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18,12,35,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E150,FIELD,GameManager$$TankWar.MAIN_MENU,APPLICATION_ORCHESTRATION,0.35,0.2,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18,14,14,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E151,FIELD,GameManager.MAIN_MENU,APPLICATION_ORCHESTRATION,0.35,0.2,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18,14,14,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E152,FIELD,GameManager$$TankWar.TANK_WAEHLEN,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18,15,15,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E153,FIELD,GameManager.TANK_WAEHLEN,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18,15,15,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E154,FIELD,GameManager$$TankWar.SPIELEN,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18,16,16,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
