relation_id,source_block_id,target_block_id,source_entity_id,target_entity_id,target_text,relation_type,source_file,source_line,source_group_id,target_group_id,source_signature,target_signature,source_entity_role,target_entity_role,dependency_strength,domain_relevance,requires_relevance,exclusion_reason,resolution_status,observed_product_set
D736,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,E12,E13,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,74,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D737,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E12,E241,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,75,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D738,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E12,E243,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,76,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D739,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,E13,E7,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,79,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D740,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,E13,E2,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,81,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D741,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,E13,E4,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,81,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D742,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E13,E687,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,81,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D743,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,E13,E4,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,82,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D744,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80,E13,E280,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,82,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D745,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,E13,E2,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,85,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D746,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,E13,E3,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,85,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D747,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E13,E687,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,85,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D748,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,E13,E3,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,86,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D749,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80,E13,E280,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,86,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D750,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,E13,E2,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,89,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D751,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,E13,E4,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,89,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D752,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E13,E687,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,89,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D753,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,E13,E4,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,90,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D754,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80,E13,E280,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,90,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D755,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,E13,E2,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,93,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D756,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,E13,E3,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,93,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D757,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E13,E687,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,93,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D758,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,E13,E3,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,94,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D759,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80,E13,E280,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,94,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D760,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E13,E686,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,97,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D761,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E13,E687,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,97,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D762,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E13,E696,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,98,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D675,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,E13,E14,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,100,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D676,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E14,E695,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,103,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D677,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E14,E695,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,104,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D678,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,E14,E9,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,104,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D679,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,E14,E6,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,105,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D680,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E14,E695,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,105,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D681,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,E14,E8,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,105,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D682,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,E14,E16,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,106,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D683,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E14,E696,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,110,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D684,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E14,E696,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,111,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D685,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,E14,E9,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,111,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D686,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E14,E696,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,112,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D687,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,E14,E16,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,113,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D688,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E14,E697,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,117,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D689,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,E14,E15,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,118,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D690,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E14,E698,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,119,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
