candidate_id,source_entity,source_entity_type,target_entity,target_entity_type,dependency_kind,source_block_id,target_block_id,source_asset_id,target_asset_id,same_asset,source_is_outermost,target_is_outermost,cross_asset,source_products,target_products,signature_relation,occurrence_count,distinct_source_line_count,cross_file,cross_class,eligible_for_requires,candidate_status,exclusion_reason,requires_manual_inspection,confidence,primary_evidence_id
RC-0046,Maler$$fuer_PC.loadimage,METHOD,Maler$$fuer_PC.images,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:8-358,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:8-358,asset13,asset13,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D154
RC-0047,Maler$$fuer_PC.drawImage,METHOD,Record.out,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:8-358,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset27:IF:7-116,asset13,asset27,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,TARGET_PROPER_SUBSET_OF_SOURCE,2,2,true,true,false,SIGNATURE_INCONSISTENT,SIGNATURE_INCONSISTENT,false,LOW,D157
RC-0048,Tank$$TankWar.beschaedigen,METHOD,Tank$$TankWar.beschId,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D407
RC-0049,Tank$$TankWar.beschaedigen,METHOD,Tank$$TankWar.energie,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,2,2,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D408
RC-0050,Tank$$TankWar.beschaedigen,METHOD,Tank$$TankWar.explodieren,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D410
RC-0051,Tank$$TankWar.feuern,METHOD,Tank$$TankWar.currTime,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,2,2,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D288
RC-0052,Tank$$TankWar.feuern,METHOD,Tank$$TankWar.fahrRichtung,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D294
RC-0053,Tank$$TankWar.feuern,METHOD,Tank$$TankWar.feindlich,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D293
RC-0054,Tank$$TankWar.feuern,METHOD,Tank$$TankWar.feuernHaufigkeit,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D290
RC-0055,Tank$$TankWar.feuern,METHOD,Tank$$TankWar.feuernKontroller,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,2,2,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D289
RC-0056,Tank$$TankWar.feuern,METHOD,Tank$$TankWar.missileType,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D292
RC-0057,Tank$$TankWar.geschuetzTurm,METHOD,Tank$$TankWar.fahrRichtung,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D209
RC-0058,Tank$$TankWar.init,METHOD,Tank$$TankWar.currTime,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,4,4,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D179
RC-0059,Tank$$TankWar.init,METHOD,Tank$$TankWar.energie,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,10,10,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D419
RC-0060,Tank$$TankWar.init,METHOD,Tank$$TankWar.feindlich,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,10,10,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D416
RC-0061,Tank$$TankWar.init,METHOD,Tank$$TankWar.feuernHaufigkeit,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,7,7,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D418
RC-0062,Tank$$TankWar.init,METHOD,Tank$$TankWar.feuernKontroller,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D185
RC-0063,Tank$$TankWar.init,METHOD,Tank$$TankWar.geschwindigkeit,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,10,10,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D417
RC-0064,Tank$$TankWar.init,METHOD,Tank$$TankWar.time,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D181
RC-0065,Tank$$TankWar.init,METHOD,Tank$$TankWar.time1,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D183
RC-0066,Tank$$TankWar.init,METHOD,Tank$$TankWar.xf_Koordinate,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D186
RC-0067,Tank$$TankWar.init,METHOD,Tank$$TankWar.yf_Koordinate,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D189
RC-0068,Tank$$TankWar.keyPressBehandeln,METHOD,Tank$$TankWar.feuern,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D235
RC-0069,Tank$$TankWar.keyPressBehandeln,METHOD,Tank$$TankWar.keyDown,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,4,4,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D220
RC-0070,Tank$$TankWar.keyPressBehandeln,METHOD,Tank$$TankWar.keyLeft,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,4,4,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D221
RC-0071,Tank$$TankWar.keyPressBehandeln,METHOD,Tank$$TankWar.keyRight,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,4,4,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D222
RC-0072,Tank$$TankWar.keyPressBehandeln,METHOD,Tank$$TankWar.keyUp,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,4,4,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D219
RC-0073,Tank$$TankWar.keyPressBehandeln,METHOD,Tank$$TankWar.richtungErkennen,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D236
RC-0074,Tank$$TankWar.keyReleaseBehandeln,METHOD,Tank$$TankWar.feuern,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D241
RC-0075,Tank$$TankWar.keyReleaseBehandeln,METHOD,Tank$$TankWar.keyDown,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D238
RC-0076,Tank$$TankWar.keyReleaseBehandeln,METHOD,Tank$$TankWar.keyLeft,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D239
RC-0077,Tank$$TankWar.keyReleaseBehandeln,METHOD,Tank$$TankWar.keyRight,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D240
RC-0078,Tank$$TankWar.keyReleaseBehandeln,METHOD,Tank$$TankWar.keyUp,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D237
RC-0079,Tank$$TankWar.keyReleaseBehandeln,METHOD,Tank$$TankWar.richtungErkennen,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D242
RC-0080,Tank$$TankWar.koordinateAktualisieren,METHOD,Tank$$TankWar.elapsedTime,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,9,9,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D302
RC-0081,Tank$$TankWar.koordinateAktualisieren,METHOD,Tank$$TankWar.fahrRichtung,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,2,2,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D309
RC-0082,Tank$$TankWar.koordinateAktualisieren,METHOD,Tank$$TankWar.feindlich,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D301
RC-0083,Tank$$TankWar.koordinateAktualisieren,METHOD,Tank$$TankWar.flachHeit,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,5,5,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D306
RC-0084,Tank$$TankWar.koordinateAktualisieren,METHOD,Tank$$TankWar.flachHeitRichtung,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,2,2,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D308
RC-0085,Tank$$TankWar.koordinateAktualisieren,METHOD,Tank$$TankWar.geschwindigkeit,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,8,8,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D313
RC-0086,Tank$$TankWar.koordinateAktualisieren,METHOD,Tank$$TankWar.tankFeindKI,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D303
RC-0087,Tank$$TankWar.koordinateAktualisieren,METHOD,Tank$$TankWar.tankRichtung,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,7,7,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D319
RC-0088,Tank$$TankWar.koordinateAktualisieren,METHOD,Tank$$TankWar.xf_Koordinate,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,16,16,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D304
RC-0089,Tank$$TankWar.koordinateAktualisieren,METHOD,Tank$$TankWar.yf_Koordinate,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,asset14,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,16,16,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D305
