candidate_id,source_block_id,target_block_id,source_product_set,target_product_set,product_set_relation,dependency_kinds,candidate_category,method_call_count,constructor_call_count,field_reference_count,extends_count,implements_count,distinct_source_entity_count,distinct_target_entity_count,distinct_source_block_count,distinct_target_block_count,distinct_file_count,referenced_entities,merged_dependency_count,structural_strength,domain_relevance,product_set_support,direction_support,same_feature_possibility,shared_support_possibility,common_context_possibility,resolution_confidence,interpretation_categories,requires_relevance,relevance_reasons,caution_reasons,exclusion_reasons,target_presence_scope,target_entity_count,referenced_target_entity_count,target_scope_coarseness,target_scope_quality,referenced_target_entities,referenced_target_methods,referenced_target_fields,target_declaration_ranges,primary_target_entity,primary_target_operation,primary_target_declaration,primary_target_presence_scope,primary_target_feature_specificity,primary_selection_reason,primary_evidence_relation_id,primary_evidence_source_entity,primary_evidence_source_entity_type,primary_evidence_target_entity_type,primary_evidence_dependency_kind,primary_evidence_source_file,primary_evidence_source_line,alternative_target_entities,common_target_entities,feature_specific_target_entities,evidence_snippets
RC-0185,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19:IF:8-51,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset3:IF:8-44,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,1,0,0,1,1,1,1,1,TankManager$$Tools.toolMenge,1,LOW,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=LOW;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=1,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset3:IF:8-44,7,1,7.000,COARSE_TARGET_SCOPE,TankManager$$Tools.toolMenge,,TankManager$$Tools.toolMenge,TankManager$$Tools.toolMenge@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset3:18-18,TankManager$$Tools.toolMenge,,TankManager$$Tools.toolMenge@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset3:18-18,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset3:IF:8-44,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D673,Tool$$Tools.remove,METHOD,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19,49,,TankManager$$Tools.toolMenge,,FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19:49 `tankManager.toolMenge.removeElement(((Tool) this));` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset3:18 `protected Vector toolMenge = new Vector();`
RC-0186,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19:IF:8-51,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,3,0,0,1,1,1,1,1,TankManager$$TankWar.tank1,3,MEDIUM,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=MEDIUM;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=3,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,45,1,45.000,COARSE_TARGET_SCOPE,TankManager$$TankWar.tank1,,TankManager$$TankWar.tank1,TankManager$$TankWar.tank1@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:23-23,TankManager$$TankWar.tank1,,TankManager$$TankWar.tank1@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:23-23,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D665,Tool$$Tools.treffenErkennen,METHOD,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19,39,,TankManager$$TankWar.tank1,,FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19:37 `if (tankManager.tank1 != null && ((Tool) this).stossenGegen(tankManager.tank1)) {` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:23 `public Tank tank1;` || FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19:38 `tankManager.tank1.toolBehandeln(objectType);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:23 `public Tank tank1;` || FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19:39 `tankId = tankManager.tank1.id;` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:23 `public Tank tank1;`
RC-0187,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19:IF:8-51,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,3,0,0,1,1,1,1,1,TankManager$$TankWar.tank2,3,MEDIUM,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=MEDIUM;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=3,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,45,1,45.000,COARSE_TARGET_SCOPE,TankManager$$TankWar.tank2,,TankManager$$TankWar.tank2,TankManager$$TankWar.tank2@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:24-24,TankManager$$TankWar.tank2,,TankManager$$TankWar.tank2@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:24-24,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D671,Tool$$Tools.treffenErkennen,METHOD,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19,44,,TankManager$$TankWar.tank2,,FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19:42 `if (tankManager.tank2 != null && ((Tool) this).stossenGegen(tankManager.tank2)) {` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:24 `public Tank tank2;` || FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19:43 `tankManager.tank2.toolBehandeln(objectType);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:24 `public Tank tank2;` || FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19:44 `tankId = tankManager.tank2.id;` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:24 `public Tank tank2;`
RC-0188,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,1,0,0,1,1,1,1,1,Missile$$TankWar.feindlich,1,LOW,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|INTRA_BLOCK|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=LOW;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=1,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,INTRA_BLOCK,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,16,1,16.000,COARSE_TARGET_SCOPE,Missile$$TankWar.feindlich,,Missile$$TankWar.feindlich,Missile$$TankWar.feindlich@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:18-18,Missile$$TankWar.feindlich,,Missile$$TankWar.feindlich@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:18-18,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D697,Missile$$TankWar.Missile$$TankWar,CONSTRUCTOR,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,20,,Missile$$TankWar.feindlich,,"FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:20 `init(tankManager, x_Koordinate, y_Koordinate, width, height, missileRichtung, missileType, feindlich, tankId);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:18 `protected boolean feindlich;`"
RC-0189,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,1,0,0,1,1,1,1,1,Missile$$TankWar.missileRichtung,1,LOW,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|INTRA_BLOCK|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=LOW;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=1,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,INTRA_BLOCK,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,16,1,16.000,COARSE_TARGET_SCOPE,Missile$$TankWar.missileRichtung,,Missile$$TankWar.missileRichtung,Missile$$TankWar.missileRichtung@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:16-16,Missile$$TankWar.missileRichtung,,Missile$$TankWar.missileRichtung@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:16-16,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D696,Missile$$TankWar.Missile$$TankWar,CONSTRUCTOR,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,20,,Missile$$TankWar.missileRichtung,,"FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:20 `init(tankManager, x_Koordinate, y_Koordinate, width, height, missileRichtung, missileType, feindlich, tankId);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:16 `protected int missileRichtung;`"
RC-0190,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,1,0,0,1,1,1,1,1,Missile$$TankWar.tankId,1,LOW,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|INTRA_BLOCK|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=LOW;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=1,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,INTRA_BLOCK,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,16,1,16.000,COARSE_TARGET_SCOPE,Missile$$TankWar.tankId,,Missile$$TankWar.tankId,Missile$$TankWar.tankId@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:15-15,Missile$$TankWar.tankId,,Missile$$TankWar.tankId@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:15-15,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D695,Missile$$TankWar.Missile$$TankWar,CONSTRUCTOR,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,20,,Missile$$TankWar.tankId,,"FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:20 `init(tankManager, x_Koordinate, y_Koordinate, width, height, missileRichtung, missileType, feindlich, tankId);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:15 `protected int tankId;`"
RC-0191,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,1,0,0,1,1,1,1,1,Missile$$TankWar.currTime,1,LOW,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|INTRA_BLOCK|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=LOW;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=1,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,INTRA_BLOCK,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,16,1,16.000,COARSE_TARGET_SCOPE,Missile$$TankWar.currTime,,Missile$$TankWar.currTime,Missile$$TankWar.currTime@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:14-14,Missile$$TankWar.currTime,,Missile$$TankWar.currTime@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:14-14,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D729,Missile$$TankWar.init,METHOD,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,64,,Missile$$TankWar.currTime,,FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:64 `currTime = System.currentTimeMillis();` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:14 `protected long currTime;`
RC-0192,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,1,0,0,1,1,1,1,1,Missile$$TankWar.feindlich,1,LOW,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|INTRA_BLOCK|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=LOW;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=1,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,INTRA_BLOCK,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,16,1,16.000,COARSE_TARGET_SCOPE,Missile$$TankWar.feindlich,,Missile$$TankWar.feindlich,Missile$$TankWar.feindlich@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:18-18,Missile$$TankWar.feindlich,,Missile$$TankWar.feindlich@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:18-18,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D700,Missile$$TankWar.init,METHOD,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,26,,Missile$$TankWar.feindlich,,FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:26 `((Missile) this).feindlich = feindlich;` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:18 `protected boolean feindlich;`
RC-0193,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,1,0,0,1,1,1,1,1,Missile$$TankWar.geschwindigkeit,1,LOW,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|INTRA_BLOCK|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=LOW;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=1,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,INTRA_BLOCK,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,16,1,16.000,COARSE_TARGET_SCOPE,Missile$$TankWar.geschwindigkeit,,Missile$$TankWar.geschwindigkeit,Missile$$TankWar.geschwindigkeit@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:13-13,Missile$$TankWar.geschwindigkeit,,Missile$$TankWar.geschwindigkeit@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:13-13,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D710,Missile$$TankWar.init,METHOD,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,36,,Missile$$TankWar.geschwindigkeit,,"FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:36 `((Missile) this).geschwindigkeit = 0.00039f;` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:13 `protected float geschwindigkeit, xf_Koordinate, yf_Koordinate;`"
RC-0194,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,2,0,0,1,1,1,1,1,Missile$$TankWar.missileRichtung,2,MEDIUM,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|INTRA_BLOCK|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=MEDIUM;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=2,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,INTRA_BLOCK,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,16,1,16.000,COARSE_TARGET_SCOPE,Missile$$TankWar.missileRichtung,,Missile$$TankWar.missileRichtung,Missile$$TankWar.missileRichtung@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:16-16,Missile$$TankWar.missileRichtung,,Missile$$TankWar.missileRichtung@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:16-16,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D712,Missile$$TankWar.init,METHOD,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,40,,Missile$$TankWar.missileRichtung,,FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:25 `((Missile) this).missileRichtung = missileRichtung;` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:16 `protected int missileRichtung;` || FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:40 `switch(missileRichtung) {` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:16 `protected int missileRichtung;`
RC-0195,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,1,0,0,1,1,1,1,1,Missile$$TankWar.tankId,1,LOW,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|INTRA_BLOCK|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=LOW;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=1,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,INTRA_BLOCK,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,16,1,16.000,COARSE_TARGET_SCOPE,Missile$$TankWar.tankId,,Missile$$TankWar.tankId,Missile$$TankWar.tankId@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:15-15,Missile$$TankWar.tankId,,Missile$$TankWar.tankId@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:15-15,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D702,Missile$$TankWar.init,METHOD,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1,28,,Missile$$TankWar.tankId,,FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:28 `((Missile) this).tankId = tankId;` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:15 `protected int tankId;`
